date,action,price,qty,fee
2025-04-25,BUY,3.8027989999999994,26695.69398527476,30.455507517452652
2025-05-28,SELL,3.855141,26695.69398527476,30.874699321825837
2025-06-06,BUY,3.9028989999999997,26353.214245796855,30.856180058011883
2025-06-11,SELL,3.882114,26353.214245796855,30.69185459058222
2025-06-12,BUY,3.9139099999999996,26123.44603453226,30.67344500070484
2025-06-16,SELL,3.882114,26123.44603453226,30.424258673670646
2025-06-17,BUY,3.906903,25942.124826399657,30.406009593190582
2025-06-20,SELL,3.868128,25942.124826399657,30.104237826147493
2025-06-24,BUY,3.8998959999999996,25715.370102680925,30.086180700589473
2025-08-04,SELL,4.117878,25715.370102680925,31.76782704230626
2025-08-05,BUY,4.158154,25451.015091933263,31.748772062574794
2025-10-15,SELL,4.643351999999999,25451.015091933263,35.45340654874754
2025-10-16,BUY,4.693688999999999,25162.965906289322,35.43214088451756
2025-10-20,SELL,4.646349,25162.965906289322,35.07477644271644
2025-10-22,BUY,4.69469,24888.926204156258,35.053737888417096
2025-11-05,SELL,4.687308,24888.926204156258,34.99861887244538
2025-11-07,BUY,4.79479,24316.411493158164,34.977625998983946
2025-11-17,SELL,4.72527,24316.411493158164,34.47048292088264
2025-12-08,BUY,4.715711,24351.08713119202,34.44980683395619
2025-12-17,SELL,4.614381,24351.08713119202,33.70955813625509
2025-12-18,BUY,4.687682999999999,23955.92767064528,33.689338467274034
